week_start,customer_id,customer_name,sku_id,category_id,category,sales_dollars,units,avg_price,promo_flag,acv_distribution_pct,velocity_units_per_store,syndicated_share_pct,competitor_share_pct,category_growth_pct,retailer_scan_units,panel_repeat_rate_pct
2026-01-05,CUST05,Urban Pantry Express,CAT04-SKU03,CAT04,Natural Personal Care,569.49,62,9.19,0,73.7,18.34,40.5,38.5,4.9,61,32.4
2026-01-05,CUST05,Urban Pantry Express,CAT04-SKU04,CAT04,Natural Personal Care,471.34,41,11.5,0,76.7,12.13,24.9,19.2,7.0,40,48.7
2026-01-05,CUST05,Urban Pantry Express,CAT04-SKU05,CAT04,Natural Personal Care,1114.47,96,11.61,0,77.2,28.4,19.0,14.1,6.1,90,37.7
2026-01-05,CUST05,Urban Pantry Express,CAT04-SKU06,CAT04,Natural Personal Care,702.91,58,12.12,0,68.6,17.16,23.9,24.2,6.7,59,17.6
2026-01-05,CUST05,Urban Pantry Express,CAT05-SKU01,CAT05,Organic Pantry Staples,371.72,38,9.78,0,90.7,11.24,27.6,29.1,3.1,36,23.5
2026-01-05,CUST05,Urban Pantry Express,CAT05-SKU02,CAT05,Organic Pantry Staples,321.61,33,9.75,0,92.1,9.76,26.0,22.8,2.6,34,36.8
2026-01-05,CUST05,Urban Pantry Express,CAT05-SKU03,CAT05,Organic Pantry Staples,232.06,28,8.29,0,83.2,8.28,13.9,23.7,0.1,30,30.2
2026-01-05,CUST05,Urban Pantry Express,CAT05-SKU04,CAT05,Organic Pantry Staples,203.38,29,7.01,0,91.5,8.58,37.5,40.4,5.4,29,33.2
2026-01-05,CUST05,Urban Pantry Express,CAT05-SKU05,CAT05,Organic Pantry Staples,794.38,68,11.68,0,78.5,20.12,30.0,28.0,2.5,71,37.8
2026-01-05,CUST05,Urban Pantry Express,CAT05-SKU06,CAT05,Organic Pantry Staples,331.75,69,4.81,1,98,20.41,13.8,12,0.7,74,30.9
2026-01-05,CUST05,Urban Pantry Express,CAT06-SKU01,CAT06,Fresh Specialty Cheese,583.02,60,9.72,0,69.5,17.75,31.3,23.5,12.2,64,28.1
2026-01-05,CUST05,Urban Pantry Express,CAT06-SKU02,CAT06,Fresh Specialty Cheese,296.65,50,5.93,0,64.7,14.79,35.2,27.3,11.0,49,28.3
2026-01-05,CUST05,Urban Pantry Express,CAT06-SKU03,CAT06,Fresh Specialty Cheese,380.19,46,8.26,1,67.1,13.61,32.8,29.5,11.5,43,40.6
2026-01-05,CUST05,Urban Pantry Express,CAT06-SKU04,CAT06,Fresh Specialty Cheese,350.78,36,9.74,1,74.9,10.65,42.5,42.0,10.7,33,28.2
2026-01-05,CUST05,Urban Pantry Express,CAT06-SKU05,CAT06,Fresh Specialty Cheese,290.67,56,5.19,0,75.4,16.57,38.7,29.2,15.5,51,42.2
2026-01-05,CUST05,Urban Pantry Express,CAT06-SKU06,CAT06,Fresh Specialty Cheese,482.4,49,9.84,0,75.1,14.5,39.4,37.9,6.5,46,27.5
2026-01-12,CUST01,Central Market Group,CAT01-SKU01,CAT01,Functional Beverages,777.56,123,6.32,0,73.8,9.57,27.7,23.0,17.3,126,35.8
2026-01-12,CUST01,Central Market Group,CAT01-SKU02,CAT01,Functional Beverages,1013.47,127,7.98,0,84.0,9.88,18.9,22.1,11.0,134,37.3
2026-01-12,CUST01,Central Market Group,CAT01-SKU03,CAT01,Functional Beverages,870.7,79,11.02,0,79.3,6.15,39.4,42.0,15.9,74,18.8
2026-01-12,CUST01,Central Market Group,CAT01-SKU04,CAT01,Functional Beverages,1795.71,150,11.97,0,76.0,11.67,23.4,21.3,15.2,143,43.2
2026-01-12,CUST01,Central Market Group,CAT01-SKU05,CAT01,Functional Beverages,1106.9,122,9.07,0,80.7,9.49,23.9,23.0,14.0,126,37.7
2026-01-12,CUST01,Central Market Group,CAT01-SKU06,CAT01,Functional Beverages,1113.31,157,7.09,0,81.8,12.22,30.2,22.8,9.6,148,30.7
2026-01-12,CUST01,Central Market Group,CAT02-SKU01,CAT02,Better-for-You Snacks,731.71,76,9.63,0,93.4,5.91,26.9,25.9,7.5,80,22.0
2026-01-12,CUST01,Central Market Group,CAT02-SKU02,CAT02,Better-for-You Snacks,783.87,200,3.92,1,82.5,15.56,23.0,17.9,7.2,210,14.9
2026-01-12,CUST01,Central Market Group,CAT02-SKU03,CAT02,Better-for-You Snacks,458.57,60,7.64,1,90.3,4.67,52,42.8,7.3,64,28.4
2026-01-12,CUST01,Central Market Group,CAT02-SKU04,CAT02,Better-for-You Snacks,1801.71,158,11.4,1,90.1,12.3,33.5,29.3,3.9,167,37.7
2026-01-12,CUST01,Central Market Group,CAT02-SKU05,CAT02,Better-for-You Snacks,1221.13,157,7.78,0,89.7,12.22,43.7,33.8,2.2,145,35.2
2026-01-12,CUST01,Central Market Group,CAT02-SKU06,CAT02,Better-for-You Snacks,896.97,75,11.96,0,83.0,5.84,33.8,30.6,7.4,72,41.6
2026-01-12,CUST01,Central Market Group,CAT03-SKU01,CAT03,Plant-Based Meals,959.12,166,5.78,0,79.9,12.92,35.3,31.1,12.6,159,32.7
2026-01-12,CUST01,Central Market Group,CAT03-SKU02,CAT03,Plant-Based Meals,1212.42,103,11.77,0,73.1,8.02,31.8,24.4,7.3,101,28.2
2026-01-12,CUST01,Central Market Group,CAT03-SKU03,CAT03,Plant-Based Meals,1157.06,100,11.57,0,79.6,7.78,13.7,12,2.7,97,35.4
2026-01-12,CUST01,Central Market Group,CAT03-SKU04,CAT03,Plant-Based Meals,1548.45,205,7.55,1,76.1,15.95,29.3,29.0,7.9,199,37.1
2026-01-12,CUST01,Central Market Group,CAT03-SKU05,CAT03,Plant-Based Meals,1663.54,216,7.7,0,89.9,16.81,26.3,25.8,7.4,224,37.0
2026-01-12,CUST01,Central Market Group,CAT03-SKU06,CAT03,Plant-Based Meals,798.66,161,4.96,1,87.2,12.53,20.0,18.2,7.6,164,38.3
2026-01-12,CUST01,Central Market Group,CAT04-SKU01,CAT04,Natural Personal Care,980.86,96,10.22,0,78.0,7.47,27.9,30.7,-0.2,92,25.1
2026-01-12,CUST01,Central Market Group,CAT04-SKU02,CAT04,Natural Personal Care,628.14,61,10.3,0,79.0,4.75,20.8,22.8,5.4,62,21.8
2026-01-12,CUST01,Central Market Group,CAT04-SKU03,CAT04,Natural Personal Care,1601.55,177,9.05,0,76.9,13.77,34.5,32.0,2.4,187,12.4
2026-01-12,CUST01,Central Market Group,CAT04-SKU04,CAT04,Natural Personal Care,2194.09,199,11.03,1,72.9,15.49,32.7,23.7,4.5,207,30.5
2026-01-12,CUST01,Central Market Group,CAT04-SKU05,CAT04,Natural Personal Care,894.91,75,11.93,0,81.2,5.84,32.5,30.3,1.6,69,27.1
2026-01-12,CUST01,Central Market Group,CAT04-SKU06,CAT04,Natural Personal Care,714.49,57,12.53,0,78.9,4.44,36.1,32.2,4.7,55,33.9
2026-01-12,CUST01,Central Market Group,CAT05-SKU01,CAT05,Organic Pantry Staples,1360.22,137,9.93,0,98,10.66,35.4,28.0,-2.4,129,37.0
2026-01-12,CUST01,Central Market Group,CAT05-SKU02,CAT05,Organic Pantry Staples,1316.43,133,9.9,0,92.8,10.35,47.3,41.6,5.2,138,37.1
2026-01-12,CUST01,Central Market Group,CAT05-SKU03,CAT05,Organic Pantry Staples,1345.73,155,8.68,0,79.1,12.06,52,48,-4.3,160,33.7
2026-01-12,CUST01,Central Market Group,CAT05-SKU04,CAT05,Organic Pantry Staples,701.06,96,7.3,0,84.6,7.47,26.0,24.5,0.9,97,44.2
2026-01-12,CUST01,Central Market Group,CAT05-SKU05,CAT05,Organic Pantry Staples,2368.14,229,10.34,1,81.3,17.82,22.8,25.4,1.7,239,37.6
2026-01-12,CUST01,Central Market Group,CAT05-SKU06,CAT05,Organic Pantry Staples,454.71,87,5.23,0,87.4,6.77,37.6,32.0,3.3,86,23.1
2026-01-12,CUST01,Central Market Group,CAT06-SKU01,CAT06,Fresh Specialty Cheese,1951.44,200,9.76,0,77.7,15.56,21.9,25.5,14.2,208,27.3
2026-01-12,CUST01,Central Market Group,CAT06-SKU02,CAT06,Fresh Specialty Cheese,826.89,141,5.86,0,62.9,10.97,32.4,26.0,9.3,148,39.6
2026-01-12,CUST01,Central Market Group,CAT06-SKU03,CAT06,Fresh Specialty Cheese,2427.15,242,10.03,0,70.6,18.83,33.4,34.9,9.6,252,33.9
2026-01-12,CUST01,Central Market Group,CAT06-SKU04,CAT06,Fresh Specialty Cheese,1718.68,180,9.55,1,66.0,14.01,35.8,30.2,10.4,180,28.4
2026-01-12,CUST01,Central Market Group,CAT06-SKU05,CAT06,Fresh Specialty Cheese,751.62,153,4.91,0,71.9,11.91,35.6,35.6,11.8,160,27.8
2026-01-12,CUST01,Central Market Group,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1461.23,139,10.51,0,72.6,10.82,28.4,27.8,7.9,141,39.2
2026-01-12,CUST02,Sproutline Natural Markets,CAT01-SKU01,CAT01,Functional Beverages,314.3,49,6.41,0,71.9,11.56,45.9,37.9,11.7,51,35.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT01-SKU02,CAT01,Functional Beverages,1052.9,130,8.1,0,80.2,30.66,37.2,32.2,10.2,124,16.0
2026-01-12,CUST02,Sproutline Natural Markets,CAT01-SKU03,CAT01,Functional Beverages,972.73,84,11.58,0,86.5,19.81,28.9,22.9,13.7,79,29.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT01-SKU04,CAT01,Functional Beverages,1201.23,100,12.01,0,68.9,23.58,21.7,21.4,13.0,93,27.1
2026-01-12,CUST02,Sproutline Natural Markets,CAT01-SKU05,CAT01,Functional Beverages,1376.25,145,9.49,0,82.3,34.2,40.3,31.1,16.6,137,30.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT01-SKU06,CAT01,Functional Beverages,818.67,112,7.31,0,96.8,26.42,22.9,17.5,19.6,115,31.3
2026-01-12,CUST02,Sproutline Natural Markets,CAT02-SKU01,CAT02,Better-for-You Snacks,448.56,46,9.75,0,78.8,10.85,29.2,25.4,8.1,47,29.6
2026-01-12,CUST02,Sproutline Natural Markets,CAT02-SKU02,CAT02,Better-for-You Snacks,927.77,197,4.71,0,90.7,46.46,34.8,26.7,10.2,190,40.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT02-SKU03,CAT02,Better-for-You Snacks,1704.98,229,7.45,1,79.6,54.01,32.6,36.6,6.8,211,30.1
2026-01-12,CUST02,Sproutline Natural Markets,CAT02-SKU04,CAT02,Better-for-You Snacks,1557.86,129,12.08,0,82.8,30.42,32.7,32.0,8.0,127,40.4
2026-01-12,CUST02,Sproutline Natural Markets,CAT02-SKU05,CAT02,Better-for-You Snacks,766.33,97,7.9,0,90.5,22.88,30.4,22.1,12.2,96,37.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT02-SKU06,CAT02,Better-for-You Snacks,1558.52,129,12.08,0,81.2,30.42,32.2,30.5,6.5,132,27.3
2026-01-12,CUST02,Sproutline Natural Markets,CAT03-SKU01,CAT03,Plant-Based Meals,642.12,108,5.95,0,84.8,25.47,31.7,28.4,2.0,112,39.2
2026-01-12,CUST02,Sproutline Natural Markets,CAT03-SKU02,CAT03,Plant-Based Meals,1476.2,129,11.44,0,77.2,30.42,36.8,31.1,9.2,132,23.3
2026-01-12,CUST02,Sproutline Natural Markets,CAT03-SKU03,CAT03,Plant-Based Meals,888.48,74,12.01,0,71.2,17.45,25.4,22.1,4.9,69,33.2
2026-01-12,CUST02,Sproutline Natural Markets,CAT03-SKU04,CAT03,Plant-Based Meals,1198.71,152,7.89,0,83.7,35.85,25.3,23.0,6.0,152,39.6
2026-01-12,CUST02,Sproutline Natural Markets,CAT03-SKU05,CAT03,Plant-Based Meals,594.91,77,7.73,0,76.9,18.16,27.2,22.5,7.9,82,25.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT03-SKU06,CAT03,Plant-Based Meals,583.43,121,4.82,1,70.9,28.54,43.6,40.1,5.5,111,28.3
2026-01-12,CUST02,Sproutline Natural Markets,CAT04-SKU01,CAT04,Natural Personal Care,971.19,94,10.33,0,78.2,22.17,24.0,23.9,6.2,97,29.8
2026-01-12,CUST02,Sproutline Natural Markets,CAT04-SKU02,CAT04,Natural Personal Care,523.37,52,10.06,0,89.4,12.26,26.8,28.6,-1.3,48,31.0
2026-01-12,CUST02,Sproutline Natural Markets,CAT04-SKU03,CAT04,Natural Personal Care,465.64,50,9.31,0,67.2,11.79,31.1,30.7,3.6,51,22.1
2026-01-12,CUST02,Sproutline Natural Markets,CAT04-SKU04,CAT04,Natural Personal Care,753.55,65,11.59,0,76.2,15.33,29.5,28.5,4.7,62,33.6
2026-01-12,CUST02,Sproutline Natural Markets,CAT04-SKU05,CAT04,Natural Personal Care,1645.77,169,9.74,1,75.1,39.86,27.7,25.1,4.6,175,30.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT04-SKU06,CAT04,Natural Personal Care,1860.61,155,12.0,0,74.5,36.56,23.6,25.6,3.7,156,25.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT05-SKU01,CAT05,Organic Pantry Staples,420.9,43,9.79,0,82.3,10.14,24.6,27.4,3.5,44,31.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT05-SKU02,CAT05,Organic Pantry Staples,421.87,43,9.81,0,93.2,10.14,28.3,23.0,2.6,45,32.1
2026-01-12,CUST02,Sproutline Natural Markets,CAT05-SKU03,CAT05,Organic Pantry Staples,1104.26,158,6.99,1,86.1,37.26,32.4,25.6,4.1,157,29.6
2026-01-12,CUST02,Sproutline Natural Markets,CAT05-SKU04,CAT05,Organic Pantry Staples,1258.18,166,7.58,0,86.0,39.15,35.3,30.6,3.1,156,16.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT05-SKU05,CAT05,Organic Pantry Staples,1814.94,154,11.79,0,87.3,36.32,20.1,17.4,-1.2,159,30.9
2026-01-12,CUST02,Sproutline Natural Markets,CAT05-SKU06,CAT05,Organic Pantry Staples,681.93,136,5.01,1,98,32.08,31.5,30.9,6.8,128,42.4
2026-01-12,CUST02,Sproutline Natural Markets,CAT06-SKU01,CAT06,Fresh Specialty Cheese,1277.49,134,9.53,0,68.8,31.6,28.1,25.9,8.2,124,28.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT06-SKU02,CAT06,Fresh Specialty Cheese,434.91,91,4.78,1,65.0,21.46,41.4,33.8,11.1,91,31.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT06-SKU03,CAT06,Fresh Specialty Cheese,783.35,79,9.92,0,78.3,18.63,31.8,30.3,12.3,76,37.0
2026-01-12,CUST02,Sproutline Natural Markets,CAT06-SKU04,CAT06,Fresh Specialty Cheese,446.07,43,10.37,0,72.4,10.14,34.7,31.5,9.2,39,21.7
2026-01-12,CUST02,Sproutline Natural Markets,CAT06-SKU05,CAT06,Fresh Specialty Cheese,759.07,145,5.23,0,67.3,34.2,29.3,21.9,5.2,147,40.5
2026-01-12,CUST02,Sproutline Natural Markets,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1294.68,124,10.44,0,64.8,29.25,34.4,30.5,9.4,125,43.2
2026-01-12,CUST03,Northstar Independent Co-op,CAT01-SKU01,CAT01,Functional Beverages,530.11,89,5.96,0,88.6,14.54,30.8,24.4,11.9,91,29.3
2026-01-12,CUST03,Northstar Independent Co-op,CAT01-SKU02,CAT01,Functional Beverages,703.54,92,7.65,0,79.1,15.03,29.3,24.9,13.1,85,23.4
2026-01-12,CUST03,Northstar Independent Co-op,CAT01-SKU03,CAT01,Functional Beverages,812.01,70,11.6,0,88.3,11.44,34.9,24.0,16.7,72,37.7
2026-01-12,CUST03,Northstar Independent Co-op,CAT01-SKU04,CAT01,Functional Beverages,1833.19,146,12.56,0,81.3,23.86,35.0,39.1,20.3,142,33.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT01-SKU05,CAT01,Functional Beverages,357.59,40,8.94,0,77.5,6.54,27.9,30.6,10.2,37,25.3
2026-01-12,CUST03,Northstar Independent Co-op,CAT01-SKU06,CAT01,Functional Beverages,995.47,139,7.16,0,84.6,22.71,29.8,25.3,8.3,139,40.9
2026-01-12,CUST03,Northstar Independent Co-op,CAT02-SKU01,CAT02,Better-for-You Snacks,459.52,54,8.51,1,78.1,8.82,18.2,16.0,5.7,56,34.6
2026-01-12,CUST03,Northstar Independent Co-op,CAT02-SKU02,CAT02,Better-for-You Snacks,385.87,79,4.88,0,98.0,12.91,20.5,24.0,9.9,73,46.6
2026-01-12,CUST03,Northstar Independent Co-op,CAT02-SKU03,CAT02,Better-for-You Snacks,440.9,49,9.0,0,91.9,8.01,18.4,14.8,6.9,48,25.6
2026-01-12,CUST03,Northstar Independent Co-op,CAT02-SKU04,CAT02,Better-for-You Snacks,1024.46,82,12.49,0,74.2,13.4,27.3,22.2,12.9,78,42.2
2026-01-12,CUST03,Northstar Independent Co-op,CAT02-SKU05,CAT02,Better-for-You Snacks,444.57,56,7.94,0,84.3,9.15,27.7,24.9,11.0,53,24.7
2026-01-12,CUST03,Northstar Independent Co-op,CAT02-SKU06,CAT02,Better-for-You Snacks,599.69,47,12.76,0,81.9,7.68,23.1,24.6,6.2,49,25.1
2026-01-12,CUST03,Northstar Independent Co-op,CAT03-SKU01,CAT03,Plant-Based Meals,815.79,140,5.83,0,76.6,22.88,39.0,33.0,5.4,140,41.5
2026-01-12,CUST03,Northstar Independent Co-op,CAT03-SKU02,CAT03,Plant-Based Meals,917.2,77,11.91,0,70.4,12.58,29.2,28.4,4.7,72,29.7
2026-01-12,CUST03,Northstar Independent Co-op,CAT03-SKU03,CAT03,Plant-Based Meals,782.93,63,12.43,0,85.9,10.29,28.7,28.0,4.2,67,30.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT03-SKU04,CAT03,Plant-Based Meals,503.26,62,8.12,0,81.0,10.13,31.3,24.1,1.8,62,34.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT03-SKU05,CAT03,Plant-Based Meals,967.92,141,6.86,1,83.3,23.04,31.0,25.8,4.1,146,35.7
2026-01-12,CUST03,Northstar Independent Co-op,CAT03-SKU06,CAT03,Plant-Based Meals,195.69,37,5.29,0,83.8,6.05,37.0,31.1,7.6,37,22.2
2026-01-12,CUST03,Northstar Independent Co-op,CAT04-SKU01,CAT04,Natural Personal Care,1012.3,98,10.33,0,65.3,16.01,29.6,28.8,2.5,101,24.4
2026-01-12,CUST03,Northstar Independent Co-op,CAT04-SKU02,CAT04,Natural Personal Care,775.65,85,9.13,1,68.9,13.89,34.0,28.7,5.5,78,31.2
2026-01-12,CUST03,Northstar Independent Co-op,CAT04-SKU03,CAT04,Natural Personal Care,364.7,40,9.12,0,76.2,6.54,28.3,23.6,-1.1,39,35.6
2026-01-12,CUST03,Northstar Independent Co-op,CAT04-SKU04,CAT04,Natural Personal Care,1177.21,96,12.26,0,81.1,15.69,27.9,25.3,2.9,92,38.3
2026-01-12,CUST03,Northstar Independent Co-op,CAT04-SKU05,CAT04,Natural Personal Care,874.27,80,10.93,1,72.1,13.07,42.7,41.5,5.7,83,33.9
2026-01-12,CUST03,Northstar Independent Co-op,CAT04-SKU06,CAT04,Natural Personal Care,552.47,47,11.75,0,84.1,7.68,30.2,33.2,3.5,43,27.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT05-SKU01,CAT05,Organic Pantry Staples,1322.16,134,9.87,0,76.7,21.9,23.9,21.2,2.6,125,37.9
2026-01-12,CUST03,Northstar Independent Co-op,CAT05-SKU02,CAT05,Organic Pantry Staples,1314.04,140,9.39,0,94.1,22.88,36.6,32.3,5.1,133,17.0
2026-01-12,CUST03,Northstar Independent Co-op,CAT05-SKU03,CAT05,Organic Pantry Staples,243.9,30,8.13,0,89.4,4.9,23.8,26.5,-4.8,30,32.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT05-SKU04,CAT05,Organic Pantry Staples,566.4,80,7.08,0,98,13.07,33.6,28.9,-2.1,75,27.2
2026-01-12,CUST03,Northstar Independent Co-op,CAT05-SKU05,CAT05,Organic Pantry Staples,824.73,67,12.31,0,84.6,10.95,45.1,34.0,3.0,69,31.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT05-SKU06,CAT05,Organic Pantry Staples,193.76,36,5.38,0,90.7,5.88,34.2,36.9,-0.3,34,41.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT06-SKU01,CAT06,Fresh Specialty Cheese,1596.98,191,8.36,1,81.9,31.21,29.3,31.0,8.7,181,21.8
2026-01-12,CUST03,Northstar Independent Co-op,CAT06-SKU02,CAT06,Fresh Specialty Cheese,493.19,88,5.6,0,70.5,14.38,18.0,12.8,12.4,88,39.6
2026-01-12,CUST03,Northstar Independent Co-op,CAT06-SKU03,CAT06,Fresh Specialty Cheese,763.45,76,10.05,0,69.7,12.42,40.0,34.2,4.6,72,25.9
2026-01-12,CUST03,Northstar Independent Co-op,CAT06-SKU04,CAT06,Fresh Specialty Cheese,1337.23,123,10.87,0,73.5,20.1,32.1,26.4,8.2,120,23.9
2026-01-12,CUST03,Northstar Independent Co-op,CAT06-SKU05,CAT06,Fresh Specialty Cheese,789.7,159,4.97,0,74.0,25.98,15.5,20.1,7.8,159,37.3
2026-01-12,CUST03,Northstar Independent Co-op,CAT06-SKU06,CAT06,Fresh Specialty Cheese,571.18,67,8.53,1,66.8,10.95,11.7,19.6,7.5,67,23.0
2026-01-12,CUST04,Fresh Table Supermarkets,CAT01-SKU01,CAT01,Functional Beverages,921.27,151,6.1,0,87.9,52.8,32.7,29.8,13.9,144,19.2
2026-01-12,CUST04,Fresh Table Supermarkets,CAT01-SKU02,CAT01,Functional Beverages,530.5,68,7.8,0,98,23.78,34.7,33.0,10.3,69,32.4
2026-01-12,CUST04,Fresh Table Supermarkets,CAT01-SKU03,CAT01,Functional Beverages,1350.05,120,11.25,0,79.3,41.96,24.6,19.6,12.3,125,23.7
2026-01-12,CUST04,Fresh Table Supermarkets,CAT01-SKU04,CAT01,Functional Beverages,1298.28,106,12.25,0,85.4,37.06,28.6,24.7,16.3,110,21.3
2026-01-12,CUST04,Fresh Table Supermarkets,CAT01-SKU05,CAT01,Functional Beverages,1132.32,126,8.99,0,82.7,44.06,15.5,16.6,14.8,124,32.0
2026-01-12,CUST04,Fresh Table Supermarkets,CAT01-SKU06,CAT01,Functional Beverages,975.72,142,6.87,0,71.7,49.65,22.8,17.2,15.4,139,36.8
2026-01-12,CUST04,Fresh Table Supermarkets,CAT02-SKU01,CAT02,Better-for-You Snacks,1169.57,129,9.07,0,73.2,45.1,23.7,27.8,3.0,132,46.6
2026-01-12,CUST04,Fresh Table Supermarkets,CAT02-SKU02,CAT02,Better-for-You Snacks,418.75,86,4.87,0,90.5,30.07,42.7,39.6,10.6,87,34.3
2026-01-12,CUST04,Fresh Table Supermarkets,CAT02-SKU03,CAT02,Better-for-You Snacks,1239.4,142,8.73,0,72.1,49.65,40.7,37.8,6.2,143,21.4
2026-01-12,CUST04,Fresh Table Supermarkets,CAT02-SKU04,CAT02,Better-for-You Snacks,1007.7,79,12.76,0,76.2,27.62,35.3,31.8,11.6,77,39.9
2026-01-12,CUST04,Fresh Table Supermarkets,CAT02-SKU05,CAT02,Better-for-You Snacks,1213.19,157,7.73,0,82.9,54.9,27.5,25.3,8.0,166,21.4
2026-01-12,CUST04,Fresh Table Supermarkets,CAT02-SKU06,CAT02,Better-for-You Snacks,1074.07,97,11.07,1,77.7,33.92,24.3,26.8,11.7,97,34.9
2026-01-12,CUST04,Fresh Table Supermarkets,CAT03-SKU01,CAT03,Plant-Based Meals,335.6,56,5.99,0,82.2,19.58,37.1,35.3,1.5,53,30.9
2026-01-12,CUST04,Fresh Table Supermarkets,CAT03-SKU02,CAT03,Plant-Based Meals,650.06,53,12.27,0,73.0,18.53,17.6,17.7,7.9,56,25.2
2026-01-12,CUST04,Fresh Table Supermarkets,CAT03-SKU03,CAT03,Plant-Based Meals,1794.57,144,12.46,0,82.1,50.35,36.5,34.5,3.7,145,31.6
2026-01-12,CUST04,Fresh Table Supermarkets,CAT03-SKU04,CAT03,Plant-Based Meals,534.98,75,7.13,1,90.7,26.22,38.6,35.2,4.8,69,30.2
2026-01-12,CUST04,Fresh Table Supermarkets,CAT03-SKU05,CAT03,Plant-Based Meals,455.75,58,7.86,0,81.1,20.28,18.6,21.6,4.9,56,25.8
2026-01-12,CUST04,Fresh Table Supermarkets,CAT03-SKU06,CAT03,Plant-Based Meals,705.97,131,5.39,0,82.7,45.8,27.0,22.6,6.1,138,44.1
2026-01-12,CUST04,Fresh Table Supermarkets,CAT04-SKU01,CAT04,Natural Personal Care,1004.54,114,8.81,1,73.2,39.86,25.0,29.7,4.9,107,37.5
2026-01-12,CUST04,Fresh Table Supermarkets,CAT04-SKU02,CAT04,Natural Personal Care,1682.39,155,10.85,0,79.4,54.2,15.4,18.6,7.8,154,13.7
2026-01-12,CUST04,Fresh Table Supermarkets,CAT04-SKU03,CAT04,Natural Personal Care,999.25,114,8.77,0,68.6,39.86,30.2,28.5,4.3,113,42.8
2026-01-12,CUST04,Fresh Table Supermarkets,CAT04-SKU04,CAT04,Natural Personal Care,863.3,72,11.99,0,85.4,25.17,27.9,27.4,1.6,69,14.1
2026-01-12,CUST04,Fresh Table Supermarkets,CAT04-SKU05,CAT04,Natural Personal Care,1121.9,111,10.11,1,80.9,38.81,41.5,33.3,3.7,116,20.7
2026-01-12,CUST04,Fresh Table Supermarkets,CAT04-SKU06,CAT04,Natural Personal Care,1043.14,88,11.85,0,74.9,30.77,33.6,29.4,4.9,89,26.8
2026-01-12,CUST04,Fresh Table Supermarkets,CAT05-SKU01,CAT05,Organic Pantry Staples,1285.68,124,10.37,0,81.4,43.36,22.3,27.1,1.1,128,37.0
2026-01-12,CUST04,Fresh Table Supermarkets,CAT05-SKU02,CAT05,Organic Pantry Staples,880.8,89,9.9,0,86.2,31.12,28.7,21.5,1.6,92,33.0
2026-01-12,CUST04,Fresh Table Supermarkets,CAT05-SKU03,CAT05,Organic Pantry Staples,418.6,48,8.72,0,88.0,16.78,26.9,24.7,5.6,50,34.7
2026-01-12,CUST04,Fresh Table Supermarkets,CAT05-SKU04,CAT05,Organic Pantry Staples,608.69,86,7.08,0,82.3,30.07,34.8,36.6,1.7,87,25.4
2026-01-12,CUST04,Fresh Table Supermarkets,CAT05-SKU05,CAT05,Organic Pantry Staples,706.52,57,12.4,0,83.6,19.93,26.5,24.5,1.5,55,46.0
2026-01-12,CUST04,Fresh Table Supermarkets,CAT05-SKU06,CAT05,Organic Pantry Staples,323.31,59,5.48,0,90.2,20.63,36.1,35.4,0.7,54,28.6
2026-01-12,CUST04,Fresh Table Supermarkets,CAT06-SKU01,CAT06,Fresh Specialty Cheese,880.64,101,8.72,1,55.7,35.31,21.9,20.7,7.7,104,28.8
2026-01-12,CUST04,Fresh Table Supermarkets,CAT06-SKU02,CAT06,Fresh Specialty Cheese,406.79,82,4.96,1,73.0,28.67,33.8,28.3,6.8,82,41.1
2026-01-12,CUST04,Fresh Table Supermarkets,CAT06-SKU03,CAT06,Fresh Specialty Cheese,905.38,102,8.88,1,73.6,35.66,37.0,35.5,15.8,95,26.7
2026-01-12,CUST04,Fresh Table Supermarkets,CAT06-SKU04,CAT06,Fresh Specialty Cheese,591.88,54,10.96,0,68.6,18.88,35.3,33.5,10.6,53,29.5
2026-01-12,CUST04,Fresh Table Supermarkets,CAT06-SKU05,CAT06,Fresh Specialty Cheese,685.17,132,5.19,0,72.2,46.15,46.6,44.2,1.7,122,18.1
2026-01-12,CUST04,Fresh Table Supermarkets,CAT06-SKU06,CAT06,Fresh Specialty Cheese,1356.7,154,8.81,1,73.8,53.85,37.2,28.4,12.8,143,35.7
