week_start,customer_id,customer_name,sku_id,category,ordered_cases,shipped_cases,fill_rate_pct,on_hand_cases,inbound_po_count,dc_service_level_pct,spoilage_risk_pct
2025-12-15,CUST05,Urban Pantry Express,CAT03-SKU01,Plant-Based Meals,7,6,93.4,3,1,93.3,2.1
2025-12-15,CUST05,Urban Pantry Express,CAT03-SKU02,Plant-Based Meals,11,9,88.6,5,1,90.9,6.0
2025-12-15,CUST05,Urban Pantry Express,CAT03-SKU03,Plant-Based Meals,4,3,95.7,2,0,91.4,3.5
2025-12-15,CUST05,Urban Pantry Express,CAT03-SKU04,Plant-Based Meals,14,13,96.5,2,3,91.8,3.2
2025-12-15,CUST05,Urban Pantry Express,CAT03-SKU05,Plant-Based Meals,1,0,95.6,0,3,93.5,4.3
2025-12-15,CUST05,Urban Pantry Express,CAT03-SKU06,Plant-Based Meals,9,8,91.9,2,2,97.4,3.6
2025-12-15,CUST05,Urban Pantry Express,CAT04-SKU01,Natural Personal Care,18,16,92.6,8,2,90.4,4.6
2025-12-15,CUST05,Urban Pantry Express,CAT04-SKU02,Natural Personal Care,21,19,93.6,8,0,84.3,7.1
2025-12-15,CUST05,Urban Pantry Express,CAT04-SKU03,Natural Personal Care,9,8,91.9,2,0,91.2,3.1
2025-12-15,CUST05,Urban Pantry Express,CAT04-SKU04,Natural Personal Care,8,7,92.4,0,3,90.9,2.4
2025-12-15,CUST05,Urban Pantry Express,CAT04-SKU05,Natural Personal Care,18,16,92.4,12,4,97.1,1.6
2025-12-15,CUST05,Urban Pantry Express,CAT04-SKU06,Natural Personal Care,3,2,95.5,0,1,89.7,3.1
2025-12-15,CUST05,Urban Pantry Express,CAT05-SKU01,Organic Pantry Staples,1,0,98.8,2,1,95.6,4.4
2025-12-15,CUST05,Urban Pantry Express,CAT05-SKU02,Organic Pantry Staples,18,16,91.0,4,3,98.9,4.4
2025-12-15,CUST05,Urban Pantry Express,CAT05-SKU03,Organic Pantry Staples,8,7,93.7,3,4,89.7,2.5
2025-12-15,CUST05,Urban Pantry Express,CAT05-SKU04,Organic Pantry Staples,12,11,97.9,4,1,90.4,3.5
2025-12-15,CUST05,Urban Pantry Express,CAT05-SKU05,Organic Pantry Staples,26,24,94.9,6,1,96.8,1.3
2025-12-15,CUST05,Urban Pantry Express,CAT05-SKU06,Organic Pantry Staples,23,22,98.6,14,1,99.8,1.1
2025-12-15,CUST05,Urban Pantry Express,CAT06-SKU01,Fresh Specialty Cheese,3,2,92.8,0,2,99.0,2.1
2025-12-15,CUST05,Urban Pantry Express,CAT06-SKU02,Fresh Specialty Cheese,2,1,95.8,0,4,95.9,5.1
2025-12-15,CUST05,Urban Pantry Express,CAT06-SKU03,Fresh Specialty Cheese,6,5,95.8,0,1,99.3,4.3
2025-12-15,CUST05,Urban Pantry Express,CAT06-SKU04,Fresh Specialty Cheese,5,4,95.9,0,1,96.3,1.4
2025-12-15,CUST05,Urban Pantry Express,CAT06-SKU05,Fresh Specialty Cheese,4,3,93.5,0,0,86.4,0.6
2025-12-15,CUST05,Urban Pantry Express,CAT06-SKU06,Fresh Specialty Cheese,11,10,95.4,4,3,91.4,3.2
2025-12-22,CUST01,Central Market Group,CAT01-SKU01,Functional Beverages,6,5,97.8,1,0,93.2,6.2
2025-12-22,CUST01,Central Market Group,CAT01-SKU02,Functional Beverages,24,21,88.1,10,4,89.9,3.9
2025-12-22,CUST01,Central Market Group,CAT01-SKU03,Functional Beverages,9,8,95.8,3,2,92.0,3.2
2025-12-22,CUST01,Central Market Group,CAT01-SKU04,Functional Beverages,32,31,98.1,13,0,93.2,3.8
2025-12-22,CUST01,Central Market Group,CAT01-SKU05,Functional Beverages,18,17,97.7,8,4,95.3,0.5
2025-12-22,CUST01,Central Market Group,CAT01-SKU06,Functional Beverages,36,33,92.2,23,3,95.5,3.2
2025-12-22,CUST01,Central Market Group,CAT02-SKU01,Better-for-You Snacks,2,1,88.2,0,4,99.8,1.9
2025-12-22,CUST01,Central Market Group,CAT02-SKU02,Better-for-You Snacks,15,14,93.5,8,0,99.8,2.5
2025-12-22,CUST01,Central Market Group,CAT02-SKU03,Better-for-You Snacks,7,6,93.9,0,3,95.1,4.6
2025-12-22,CUST01,Central Market Group,CAT02-SKU04,Better-for-You Snacks,7,6,91.5,2,3,89.7,2.0
2025-12-22,CUST01,Central Market Group,CAT02-SKU05,Better-for-You Snacks,28,26,94.9,11,0,99.8,3.4
2025-12-22,CUST01,Central Market Group,CAT02-SKU06,Better-for-You Snacks,30,28,94.1,11,0,98.3,2.2
2025-12-22,CUST01,Central Market Group,CAT03-SKU01,Plant-Based Meals,25,20,82.3,9,0,93.9,2.3
2025-12-22,CUST01,Central Market Group,CAT03-SKU02,Plant-Based Meals,14,13,97.1,1,1,87.2,3.0
2025-12-22,CUST01,Central Market Group,CAT03-SKU03,Plant-Based Meals,6,5,91.5,4,4,95.5,1.9
2025-12-22,CUST01,Central Market Group,CAT03-SKU04,Plant-Based Meals,10,8,88.8,6,4,99.7,1.2
2025-12-22,CUST01,Central Market Group,CAT03-SKU05,Plant-Based Meals,6,5,92.3,4,0,91.8,4.7
2025-12-22,CUST01,Central Market Group,CAT03-SKU06,Plant-Based Meals,8,7,95.4,3,0,84.0,1.8
2025-12-22,CUST01,Central Market Group,CAT04-SKU01,Natural Personal Care,35,33,96.9,21,1,95.1,3.6
2025-12-22,CUST01,Central Market Group,CAT04-SKU02,Natural Personal Care,33,31,94.2,20,3,91.5,6.0
2025-12-22,CUST01,Central Market Group,CAT04-SKU03,Natural Personal Care,29,25,88.1,16,3,88.6,2.4
2025-12-22,CUST01,Central Market Group,CAT04-SKU04,Natural Personal Care,34,31,92.5,16,4,99.8,5.2
2025-12-22,CUST01,Central Market Group,CAT04-SKU05,Natural Personal Care,19,18,95.7,9,4,89.7,1.1
2025-12-22,CUST01,Central Market Group,CAT04-SKU06,Natural Personal Care,8,7,97.8,5,1,91.6,1.7
2025-12-22,CUST01,Central Market Group,CAT05-SKU01,Organic Pantry Staples,9,8,98.7,7,3,96.3,3.7
2025-12-22,CUST01,Central Market Group,CAT05-SKU02,Organic Pantry Staples,26,24,93.1,17,0,92.5,3.3
2025-12-22,CUST01,Central Market Group,CAT05-SKU03,Organic Pantry Staples,9,8,92.1,9,3,93.3,5.9
2025-12-22,CUST01,Central Market Group,CAT05-SKU04,Organic Pantry Staples,26,24,92.4,11,3,97.3,6.0
2025-12-22,CUST01,Central Market Group,CAT05-SKU05,Organic Pantry Staples,48,41,85.9,7,2,85.6,6.3
2025-12-22,CUST01,Central Market Group,CAT05-SKU06,Organic Pantry Staples,23,21,94.8,12,2,92.3,2.7
2025-12-22,CUST01,Central Market Group,CAT06-SKU01,Fresh Specialty Cheese,6,5,92.4,3,4,89.3,4.2
2025-12-22,CUST01,Central Market Group,CAT06-SKU02,Fresh Specialty Cheese,2,1,92.8,0,2,94.9,2.0
2025-12-22,CUST01,Central Market Group,CAT06-SKU03,Fresh Specialty Cheese,18,16,92.8,6,1,91.3,4.4
2025-12-22,CUST01,Central Market Group,CAT06-SKU04,Fresh Specialty Cheese,12,11,96.1,3,1,98.0,3.2
2025-12-22,CUST01,Central Market Group,CAT06-SKU05,Fresh Specialty Cheese,19,18,97.3,10,3,89.0,3.7
2025-12-22,CUST01,Central Market Group,CAT06-SKU06,Fresh Specialty Cheese,28,22,82.1,13,3,94.5,4.1
2025-12-22,CUST02,Sproutline Natural Markets,CAT01-SKU01,Functional Beverages,6,5,91.0,2,2,96.7,2.5
2025-12-22,CUST02,Sproutline Natural Markets,CAT01-SKU02,Functional Beverages,8,7,95.1,3,3,94.6,1.6
2025-12-22,CUST02,Sproutline Natural Markets,CAT01-SKU03,Functional Beverages,1,0,92.2,0,2,99.8,3.0
2025-12-22,CUST02,Sproutline Natural Markets,CAT01-SKU04,Functional Beverages,22,21,98.3,3,2,90.9,4.7
2025-12-22,CUST02,Sproutline Natural Markets,CAT01-SKU05,Functional Beverages,15,11,77.6,8,3,89.3,4.8
2025-12-22,CUST02,Sproutline Natural Markets,CAT01-SKU06,Functional Beverages,20,18,92.5,9,3,94.0,3.9
2025-12-22,CUST02,Sproutline Natural Markets,CAT02-SKU01,Better-for-You Snacks,5,4,97.4,0,1,94.1,2.8
2025-12-22,CUST02,Sproutline Natural Markets,CAT02-SKU02,Better-for-You Snacks,8,7,98.7,6,1,99.8,0.5
2025-12-22,CUST02,Sproutline Natural Markets,CAT02-SKU03,Better-for-You Snacks,6,5,95.0,3,0,84.0,3.2
2025-12-22,CUST02,Sproutline Natural Markets,CAT02-SKU04,Better-for-You Snacks,11,10,93.4,4,4,87.5,5.5
2025-12-22,CUST02,Sproutline Natural Markets,CAT02-SKU05,Better-for-You Snacks,22,20,94.2,4,3,88.9,3.6
2025-12-22,CUST02,Sproutline Natural Markets,CAT02-SKU06,Better-for-You Snacks,11,8,74.2,3,0,94.3,3.5
2025-12-22,CUST02,Sproutline Natural Markets,CAT03-SKU01,Plant-Based Meals,6,5,94.1,1,2,96.9,3.1
2025-12-22,CUST02,Sproutline Natural Markets,CAT03-SKU02,Plant-Based Meals,6,5,94.5,3,2,99.8,0.8
2025-12-22,CUST02,Sproutline Natural Markets,CAT03-SKU03,Plant-Based Meals,5,4,95.3,1,3,85.9,6.3
2025-12-22,CUST02,Sproutline Natural Markets,CAT03-SKU04,Plant-Based Meals,46,42,92.3,35,4,94.3,3.8
2025-12-22,CUST02,Sproutline Natural Markets,CAT03-SKU05,Plant-Based Meals,4,3,76.3,0,4,94.7,3.3
2025-12-22,CUST02,Sproutline Natural Markets,CAT03-SKU06,Plant-Based Meals,6,5,93.7,3,3,92.0,7.2
2025-12-22,CUST02,Sproutline Natural Markets,CAT04-SKU01,Natural Personal Care,8,6,85.1,2,2,89.9,0.5
2025-12-22,CUST02,Sproutline Natural Markets,CAT04-SKU02,Natural Personal Care,12,11,95.8,4,3,93.1,2.0
2025-12-22,CUST02,Sproutline Natural Markets,CAT04-SKU03,Natural Personal Care,34,32,95.5,11,1,88.0,1.6
2025-12-22,CUST02,Sproutline Natural Markets,CAT04-SKU04,Natural Personal Care,21,16,80.3,4,3,99.8,5.1
2025-12-22,CUST02,Sproutline Natural Markets,CAT04-SKU05,Natural Personal Care,8,7,92.1,3,4,93.9,2.0
2025-12-22,CUST02,Sproutline Natural Markets,CAT04-SKU06,Natural Personal Care,15,11,75.1,5,2,98.0,3.7
2025-12-22,CUST02,Sproutline Natural Markets,CAT05-SKU01,Organic Pantry Staples,6,4,77.7,1,1,92.6,2.4
2025-12-22,CUST02,Sproutline Natural Markets,CAT05-SKU02,Organic Pantry Staples,25,23,94.5,17,2,93.1,2.9
2025-12-22,CUST02,Sproutline Natural Markets,CAT05-SKU03,Organic Pantry Staples,4,3,91.4,4,1,84.6,6.7
2025-12-22,CUST02,Sproutline Natural Markets,CAT05-SKU04,Organic Pantry Staples,15,14,96.3,7,3,99.8,6.9
2025-12-22,CUST02,Sproutline Natural Markets,CAT05-SKU05,Organic Pantry Staples,32,29,91.1,20,2,99.8,3.4
2025-12-22,CUST02,Sproutline Natural Markets,CAT05-SKU06,Organic Pantry Staples,23,20,91.2,10,4,83.1,1.6
2025-12-22,CUST02,Sproutline Natural Markets,CAT06-SKU01,Fresh Specialty Cheese,5,4,94.6,0,0,99.1,1.2
2025-12-22,CUST02,Sproutline Natural Markets,CAT06-SKU02,Fresh Specialty Cheese,2,1,96.7,0,4,91.9,2.1
2025-12-22,CUST02,Sproutline Natural Markets,CAT06-SKU03,Fresh Specialty Cheese,16,15,99.0,10,2,99.8,6.1
2025-12-22,CUST02,Sproutline Natural Markets,CAT06-SKU04,Fresh Specialty Cheese,10,8,82.1,5,4,94.1,0.5
2025-12-22,CUST02,Sproutline Natural Markets,CAT06-SKU05,Fresh Specialty Cheese,8,7,94.2,4,1,96.3,4.3
2025-12-22,CUST02,Sproutline Natural Markets,CAT06-SKU06,Fresh Specialty Cheese,19,17,93.4,13,1,96.9,2.3
2025-12-22,CUST03,Northstar Independent Co-op,CAT01-SKU01,Functional Beverages,2,1,94.8,1,4,93.5,6.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT01-SKU02,Functional Beverages,5,4,97.9,0,0,99.8,4.3
2025-12-22,CUST03,Northstar Independent Co-op,CAT01-SKU03,Functional Beverages,5,4,94.7,3,1,90.4,2.2
2025-12-22,CUST03,Northstar Independent Co-op,CAT01-SKU04,Functional Beverages,11,8,77.7,7,2,92.1,3.0
2025-12-22,CUST03,Northstar Independent Co-op,CAT01-SKU05,Functional Beverages,23,21,92.0,18,1,93.7,6.0
2025-12-22,CUST03,Northstar Independent Co-op,CAT01-SKU06,Functional Beverages,14,13,97.2,5,1,97.1,5.7
2025-12-22,CUST03,Northstar Independent Co-op,CAT02-SKU01,Better-for-You Snacks,2,1,94.0,0,3,95.2,0.7
2025-12-22,CUST03,Northstar Independent Co-op,CAT02-SKU02,Better-for-You Snacks,12,8,72.8,6,2,97.4,3.9
2025-12-22,CUST03,Northstar Independent Co-op,CAT02-SKU03,Better-for-You Snacks,5,4,95.7,0,0,97.8,4.0
2025-12-22,CUST03,Northstar Independent Co-op,CAT02-SKU04,Better-for-You Snacks,4,3,96.1,0,3,95.1,7.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT02-SKU05,Better-for-You Snacks,16,15,98.0,6,2,99.5,1.0
2025-12-22,CUST03,Northstar Independent Co-op,CAT02-SKU06,Better-for-You Snacks,5,4,91.5,1,3,91.2,4.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT03-SKU01,Plant-Based Meals,17,15,91.4,9,1,89.0,3.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT03-SKU02,Plant-Based Meals,7,6,98.0,3,1,91.4,4.6
2025-12-22,CUST03,Northstar Independent Co-op,CAT03-SKU03,Plant-Based Meals,6,5,95.0,1,4,96.3,3.8
2025-12-22,CUST03,Northstar Independent Co-op,CAT03-SKU04,Plant-Based Meals,19,17,92.2,15,0,88.9,2.1
2025-12-22,CUST03,Northstar Independent Co-op,CAT03-SKU05,Plant-Based Meals,1,0,95.5,0,0,91.0,3.2
2025-12-22,CUST03,Northstar Independent Co-op,CAT03-SKU06,Plant-Based Meals,8,7,95.1,3,1,96.4,7.1
2025-12-22,CUST03,Northstar Independent Co-op,CAT04-SKU01,Natural Personal Care,12,11,96.0,5,2,95.3,3.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT04-SKU02,Natural Personal Care,22,19,88.1,4,2,96.3,4.5
2025-12-22,CUST03,Northstar Independent Co-op,CAT04-SKU03,Natural Personal Care,7,6,95.2,3,2,95.3,8.1
2025-12-22,CUST03,Northstar Independent Co-op,CAT04-SKU04,Natural Personal Care,8,7,92.5,1,0,94.9,3.6
2025-12-22,CUST03,Northstar Independent Co-op,CAT04-SKU05,Natural Personal Care,11,10,98.1,2,1,92.6,0.5
2025-12-22,CUST03,Northstar Independent Co-op,CAT04-SKU06,Natural Personal Care,5,4,92.7,2,1,89.3,1.2
2025-12-22,CUST03,Northstar Independent Co-op,CAT05-SKU01,Organic Pantry Staples,3,2,95.7,2,3,90.8,4.5
2025-12-22,CUST03,Northstar Independent Co-op,CAT05-SKU02,Organic Pantry Staples,13,12,94.6,4,2,93.7,2.1
2025-12-22,CUST03,Northstar Independent Co-op,CAT05-SKU03,Organic Pantry Staples,10,9,95.3,0,3,93.9,4.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT05-SKU04,Organic Pantry Staples,10,9,93.4,2,0,92.0,3.1
2025-12-22,CUST03,Northstar Independent Co-op,CAT05-SKU05,Organic Pantry Staples,24,22,92.0,9,2,92.0,3.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT05-SKU06,Organic Pantry Staples,8,7,91.5,4,1,90.4,1.6
2025-12-22,CUST03,Northstar Independent Co-op,CAT06-SKU01,Fresh Specialty Cheese,2,1,95.4,1,0,86.3,5.7
2025-12-22,CUST03,Northstar Independent Co-op,CAT06-SKU02,Fresh Specialty Cheese,5,4,85.9,2,2,95.0,2.4
2025-12-22,CUST03,Northstar Independent Co-op,CAT06-SKU03,Fresh Specialty Cheese,7,6,96.8,2,3,97.2,0.5
2025-12-22,CUST03,Northstar Independent Co-op,CAT06-SKU04,Fresh Specialty Cheese,4,3,98.9,4,0,88.2,3.5
2025-12-22,CUST03,Northstar Independent Co-op,CAT06-SKU05,Fresh Specialty Cheese,3,2,92.8,4,2,88.7,0.7
2025-12-22,CUST03,Northstar Independent Co-op,CAT06-SKU06,Fresh Specialty Cheese,16,15,93.9,12,2,96.3,3.5
2025-12-22,CUST04,Fresh Table Supermarkets,CAT01-SKU01,Functional Beverages,6,5,92.3,7,3,93.0,3.0
2025-12-22,CUST04,Fresh Table Supermarkets,CAT01-SKU02,Functional Beverages,8,7,96.2,7,0,92.4,2.8
2025-12-22,CUST04,Fresh Table Supermarkets,CAT01-SKU03,Functional Beverages,2,1,97.3,1,0,99.8,0.5
2025-12-22,CUST04,Fresh Table Supermarkets,CAT01-SKU04,Functional Beverages,15,13,92.0,3,4,95.5,1.7
2025-12-22,CUST04,Fresh Table Supermarkets,CAT01-SKU05,Functional Beverages,8,7,96.9,0,2,97.3,3.1
2025-12-22,CUST04,Fresh Table Supermarkets,CAT01-SKU06,Functional Beverages,20,18,91.7,13,2,91.4,5.7
2025-12-22,CUST04,Fresh Table Supermarkets,CAT02-SKU01,Better-for-You Snacks,3,2,98.2,0,4,90.6,2.0
2025-12-22,CUST04,Fresh Table Supermarkets,CAT02-SKU02,Better-for-You Snacks,24,22,95.0,9,4,99.5,0.6
2025-12-22,CUST04,Fresh Table Supermarkets,CAT02-SKU03,Better-for-You Snacks,5,4,98.0,2,2,93.7,3.2
2025-12-22,CUST04,Fresh Table Supermarkets,CAT02-SKU04,Better-for-You Snacks,21,16,77.5,7,4,91.8,1.3
2025-12-22,CUST04,Fresh Table Supermarkets,CAT02-SKU05,Better-for-You Snacks,35,34,98.1,12,0,90.9,0.5
2025-12-22,CUST04,Fresh Table Supermarkets,CAT02-SKU06,Better-for-You Snacks,21,18,86.0,11,1,99.8,4.1
2025-12-22,CUST04,Fresh Table Supermarkets,CAT03-SKU01,Plant-Based Meals,11,10,93.1,3,2,99.8,3.0
2025-12-22,CUST04,Fresh Table Supermarkets,CAT03-SKU02,Plant-Based Meals,17,16,95.8,6,3,97.4,2.3
2025-12-22,CUST04,Fresh Table Supermarkets,CAT03-SKU03,Plant-Based Meals,2,1,98.9,0,4,96.0,3.7
2025-12-22,CUST04,Fresh Table Supermarkets,CAT03-SKU04,Plant-Based Meals,27,25,96.1,8,1,95.7,3.3
2025-12-22,CUST04,Fresh Table Supermarkets,CAT03-SKU05,Plant-Based Meals,3,2,92.1,1,1,93.9,5.4
2025-12-22,CUST04,Fresh Table Supermarkets,CAT03-SKU06,Plant-Based Meals,6,5,93.8,0,0,91.8,2.2
2025-12-22,CUST04,Fresh Table Supermarkets,CAT04-SKU01,Natural Personal Care,13,12,94.2,4,4,97.0,2.6
2025-12-22,CUST04,Fresh Table Supermarkets,CAT04-SKU02,Natural Personal Care,33,32,97.1,12,0,90.2,2.4
2025-12-22,CUST04,Fresh Table Supermarkets,CAT04-SKU03,Natural Personal Care,21,20,96.0,8,0,92.7,3.2
2025-12-22,CUST04,Fresh Table Supermarkets,CAT04-SKU04,Natural Personal Care,19,14,76.6,5,0,91.3,1.9
2025-12-22,CUST04,Fresh Table Supermarkets,CAT04-SKU05,Natural Personal Care,10,7,72.3,7,4,98.4,3.5
2025-12-22,CUST04,Fresh Table Supermarkets,CAT04-SKU06,Natural Personal Care,9,8,95.6,3,2,94.9,2.7
2025-12-22,CUST04,Fresh Table Supermarkets,CAT05-SKU01,Organic Pantry Staples,5,4,97.7,4,1,91.5,5.6
2025-12-22,CUST04,Fresh Table Supermarkets,CAT05-SKU02,Organic Pantry Staples,18,17,96.4,8,1,92.1,2.4
2025-12-22,CUST04,Fresh Table Supermarkets,CAT05-SKU03,Organic Pantry Staples,8,7,95.2,5,1,97.2,0.5
2025-12-22,CUST04,Fresh Table Supermarkets,CAT05-SKU04,Organic Pantry Staples,11,10,92.1,5,2,84.0,0.5
2025-12-22,CUST04,Fresh Table Supermarkets,CAT05-SKU05,Organic Pantry Staples,13,12,92.9,2,0,91.9,2.4
2025-12-22,CUST04,Fresh Table Supermarkets,CAT05-SKU06,Organic Pantry Staples,29,28,97.0,13,2,89.6,3.1
2025-12-22,CUST04,Fresh Table Supermarkets,CAT06-SKU01,Fresh Specialty Cheese,8,7,94.8,1,3,92.3,3.3
2025-12-22,CUST04,Fresh Table Supermarkets,CAT06-SKU02,Fresh Specialty Cheese,5,4,96.1,3,0,98.0,2.7
2025-12-22,CUST04,Fresh Table Supermarkets,CAT06-SKU03,Fresh Specialty Cheese,7,6,95.0,2,1,99.5,3.2
2025-12-22,CUST04,Fresh Table Supermarkets,CAT06-SKU04,Fresh Specialty Cheese,5,4,91.3,0,4,99.8,2.0
2025-12-22,CUST04,Fresh Table Supermarkets,CAT06-SKU05,Fresh Specialty Cheese,6,5,96.0,1,1,93.2,1.9
2025-12-22,CUST04,Fresh Table Supermarkets,CAT06-SKU06,Fresh Specialty Cheese,19,17,92.1,9,2,94.0,4.3
2025-12-22,CUST05,Urban Pantry Express,CAT01-SKU01,Functional Beverages,4,3,97.4,0,2,81.4,2.3
2025-12-22,CUST05,Urban Pantry Express,CAT01-SKU02,Functional Beverages,9,6,73.3,3,2,86.8,0.5
2025-12-22,CUST05,Urban Pantry Express,CAT01-SKU03,Functional Beverages,3,2,97.1,1,2,95.8,3.5
2025-12-22,CUST05,Urban Pantry Express,CAT01-SKU04,Functional Beverages,9,8,96.1,2,1,91.7,3.2
2025-12-22,CUST05,Urban Pantry Express,CAT01-SKU05,Functional Beverages,13,11,91.5,5,3,95.9,4.6
2025-12-22,CUST05,Urban Pantry Express,CAT01-SKU06,Functional Beverages,17,16,95.6,9,2,97.1,2.4
2025-12-22,CUST05,Urban Pantry Express,CAT02-SKU01,Better-for-You Snacks,1,0,96.6,0,2,99.8,3.5
2025-12-22,CUST05,Urban Pantry Express,CAT02-SKU02,Better-for-You Snacks,10,9,94.5,6,4,94.2,2.5
2025-12-22,CUST05,Urban Pantry Express,CAT02-SKU03,Better-for-You Snacks,2,1,95.7,0,2,97.2,1.7
2025-12-22,CUST05,Urban Pantry Express,CAT02-SKU04,Better-for-You Snacks,10,9,95.1,5,1,99.8,4.6
2025-12-22,CUST05,Urban Pantry Express,CAT02-SKU05,Better-for-You Snacks,14,13,96.4,3,3,95.2,3.1
2025-12-22,CUST05,Urban Pantry Express,CAT02-SKU06,Better-for-You Snacks,7,6,92.7,3,2,95.8,2.3
2025-12-22,CUST05,Urban Pantry Express,CAT03-SKU01,Plant-Based Meals,15,14,97.9,9,0,97.3,4.5
2025-12-22,CUST05,Urban Pantry Express,CAT03-SKU02,Plant-Based Meals,7,6,94.1,6,1,97.3,0.7
2025-12-22,CUST05,Urban Pantry Express,CAT03-SKU03,Plant-Based Meals,3,2,93.3,3,3,92.5,4.0
2025-12-22,CUST05,Urban Pantry Express,CAT03-SKU04,Plant-Based Meals,15,14,96.0,2,4,89.9,1.1
2025-12-22,CUST05,Urban Pantry Express,CAT03-SKU05,Plant-Based Meals,3,2,86.6,2,1,95.2,3.6
2025-12-22,CUST05,Urban Pantry Express,CAT03-SKU06,Plant-Based Meals,4,3,93.0,1,1,99.8,3.5
2025-12-22,CUST05,Urban Pantry Express,CAT04-SKU01,Natural Personal Care,16,15,97.2,4,1,97.0,3.6
2025-12-22,CUST05,Urban Pantry Express,CAT04-SKU02,Natural Personal Care,11,10,93.7,7,3,95.6,3.9
2025-12-22,CUST05,Urban Pantry Express,CAT04-SKU03,Natural Personal Care,17,13,81.6,9,2,87.4,1.4
2025-12-22,CUST05,Urban Pantry Express,CAT04-SKU04,Natural Personal Care,3,2,93.6,1,2,89.1,2.5
2025-12-22,CUST05,Urban Pantry Express,CAT04-SKU05,Natural Personal Care,7,6,92.3,3,0,91.8,3.6
2025-12-22,CUST05,Urban Pantry Express,CAT04-SKU06,Natural Personal Care,4,3,76.8,1,0,84.6,2.2
2025-12-22,CUST05,Urban Pantry Express,CAT05-SKU01,Organic Pantry Staples,1,0,97.5,0,1,90.6,3.2
2025-12-22,CUST05,Urban Pantry Express,CAT05-SKU02,Organic Pantry Staples,7,6,91.8,6,3,91.1,0.5
2025-12-22,CUST05,Urban Pantry Express,CAT05-SKU03,Organic Pantry Staples,6,5,97.5,6,4,92.4,3.9
2025-12-22,CUST05,Urban Pantry Express,CAT05-SKU04,Organic Pantry Staples,6,5,93.1,3,3,91.2,1.3
2025-12-22,CUST05,Urban Pantry Express,CAT05-SKU05,Organic Pantry Staples,14,13,93.3,3,1,95.9,0.5
2025-12-22,CUST05,Urban Pantry Express,CAT05-SKU06,Organic Pantry Staples,13,12,93.5,8,2,88.1,1.4
2025-12-22,CUST05,Urban Pantry Express,CAT06-SKU01,Fresh Specialty Cheese,1,0,98.5,0,4,97.9,3.8
2025-12-22,CUST05,Urban Pantry Express,CAT06-SKU02,Fresh Specialty Cheese,3,2,91.2,4,3,89.7,3.3
2025-12-22,CUST05,Urban Pantry Express,CAT06-SKU03,Fresh Specialty Cheese,15,13,91.9,4,0,96.4,3.9
2025-12-22,CUST05,Urban Pantry Express,CAT06-SKU04,Fresh Specialty Cheese,5,4,98.8,1,2,97.7,7.2
2025-12-22,CUST05,Urban Pantry Express,CAT06-SKU05,Fresh Specialty Cheese,11,7,72.1,8,2,92.8,3.3
2025-12-22,CUST05,Urban Pantry Express,CAT06-SKU06,Fresh Specialty Cheese,5,4,91.8,0,4,99.8,3.1
2025-12-29,CUST01,Central Market Group,CAT01-SKU01,Functional Beverages,13,12,96.8,5,4,98.6,3.5
2025-12-29,CUST01,Central Market Group,CAT01-SKU02,Functional Beverages,20,18,94.9,1,0,90.4,3.6
2025-12-29,CUST01,Central Market Group,CAT01-SKU03,Functional Beverages,5,4,97.6,3,4,93.0,2.5
2025-12-29,CUST01,Central Market Group,CAT01-SKU04,Functional Beverages,11,10,95.7,4,0,92.7,3.9
2025-12-29,CUST01,Central Market Group,CAT01-SKU05,Functional Beverages,21,19,94.0,7,3,90.8,1.2
2025-12-29,CUST01,Central Market Group,CAT01-SKU06,Functional Beverages,37,33,91.1,19,0,91.7,0.5
2025-12-29,CUST01,Central Market Group,CAT02-SKU01,Better-for-You Snacks,7,6,92.3,2,1,94.1,0.5
2025-12-29,CUST01,Central Market Group,CAT02-SKU02,Better-for-You Snacks,10,9,96.7,4,0,96.1,2.2
2025-12-29,CUST01,Central Market Group,CAT02-SKU03,Better-for-You Snacks,7,6,93.9,3,3,87.6,5.5
2025-12-29,CUST01,Central Market Group,CAT02-SKU04,Better-for-You Snacks,29,28,97.3,15,1,93.7,2.9
2025-12-29,CUST01,Central Market Group,CAT02-SKU05,Better-for-You Snacks,38,35,93.9,20,3,96.8,2.1
2025-12-29,CUST01,Central Market Group,CAT02-SKU06,Better-for-You Snacks,23,21,91.5,12,4,83.1,5.5
2025-12-29,CUST01,Central Market Group,CAT03-SKU01,Plant-Based Meals,25,24,96.8,21,0,99.8,2.9
2025-12-29,CUST01,Central Market Group,CAT03-SKU02,Plant-Based Meals,21,20,98.3,9,1,99.8,2.4
2025-12-29,CUST01,Central Market Group,CAT03-SKU03,Plant-Based Meals,4,3,96.7,0,4,95.9,3.6
2025-12-29,CUST01,Central Market Group,CAT03-SKU04,Plant-Based Meals,13,12,93.2,1,4,96.3,3.9
2025-12-29,CUST01,Central Market Group,CAT03-SKU05,Plant-Based Meals,3,2,96.3,4,2,92.0,2.6
